"index","target_wins","team_batting_2b","team_batting_3b","team_batting_hr","team_batting_bb","team_batting_so","team_baserun_sb","team_pitching_bb","team_pitching_so","team_fielding_e","team_fielding_dp","team_batting_1b","team_pitching_123b","team_batting_slg","team_batting_obp","log_team_batting_3b","log_team_batting_obp","pow2_team_batting_hr","sqrt_team_batting_hr"
1530,92,287,34,192,592,1012,159,592,1012,137,137,986,1307,0.417239010989011,0.329469843314016,3.55534806148941,0.284780248716351,36864,13.856406460551
1531,101,254,24,154,551,853,142,558,864,116,129,972,1266,0.378623821166608,0.315339306974121,3.2188758248682,0.274094660463401,23716,12.4096736459909
1532,87,280,21,147,504,934,158,504,934,144,110,903,1204,0.372708039492243,0.304491770922866,3.09104245335832,0.265813517351573,21609,12.1243556529821
1533,91,278,21,172,536,851,110,536,851,132,107,939,1238,0.390540775517301,0.313438438438438,3.09104245335832,0.272648460707408,29584,13.114877048604
1534,77,252,24,118,582,794,154,586,799,144,113,919,1202,0.35018693252626,0.309724689165186,3.2188758248682,0.269816954183549,13924,10.8627804912002
1535,72,259,17,93,572,956,129,572,956,116,134,885,1161,0.327474892395983,0.30121830332875,2.89037175789616,0.26330098201732,8649,9.64365076099295
1536,59,228,37,158,448,879,79,448,879,156,143,927,1192,0.374691575608037,0.297980284494108,3.63758615972639,0.260809429024869,24964,12.5698050899765
1538,78,245,38,141,502,1118,65,565,1258,129,141,1064,1515,0.383636988655896,0.318675504932624,3.66356164612965,0.27662782749605,19881,11.8743420870379
1539,71,267,47,147,445,1069,97,445,1069,157,163,1054,1368,0.396678650915939,0.315677502111817,3.87120101090789,0.274351743685667,21609,12.1243556529821
1540,88,274,28,153,550,1029,97,550,1029,117,165,993,1295,0.389178844815588,0.321019267401555,3.36729582998647,0.278403610900555,23409,12.369316876853
1541,88,289,24,136,572,1049,62,572,1049,101,151,976,1289,0.377194507213628,0.319516139063375,3.2188758248682,0.277265108082633,18496,11.6619037896906
1542,96,295,14,180,713,988,149,709,982,68,146,1054,1355,0.410860655737705,0.346635508418719,2.70805020110221,0.297609265724445,32400,13.4164078649987
1543,94,282,20,198,675,1037,66,675,1037,118,121,945,1247,0.408972804434436,0.33095878684114,3.04452243772342,0.285899574877335,39204,14.0712472794703
1544,82,273,18,147,545,1062,66,545,1062,101,132,923,1214,0.371197467909267,0.310608925869894,2.94443897916644,0.270491858121885,21609,12.1243556529821
1545,75,239,22,161,489,1050,88,492,1057,145,139,996,1265,0.379826086956522,0.310206909583346,3.13549421592915,0.270185070987694,25921,12.6885775404495
1546,66,264,24,125,492,1041,70,495,1047,119,159,912,1207,0.354975299929428,0.298757704467793,3.2188758248682,0.261408195631447,15625,11.1803398874989
1547,71,289,20,185,512,1159,107,512,1159,137,144,882,1191,0.394621966125371,0.306996818196138,3.04452243772342,0.267732000206174,34225,13.6014705087354
1548,83,279,32,175,486,1075,153,486,1075,106,146,935,1246,0.397741094700261,0.308476394849785,3.49650756146648,0.268863402970384,30625,13.228756555323
1575,100,282,75,121,567,659,67,596,693,203,136,1045,1475,0.398898640509379,0.331246337476483,4.33073334028633,0.286115599280439,14641,11
1577,99,231,79,100,523,560,65,550,589,163,128,1172,1559,0.385307091957923,0.3315653933411,4.38202663467388,0.28635523760143,10000,10
1578,104,246,84,112,555,550,74,592,586,153,140,1214,1646,0.40430179801714,0.3431328070653,4.44265125649032,0.295004801010346,12544,10.5830052442584
1579,95,264,92,104,509,448,74,542,477,164,140,1156,1611,0.401215805471125,0.33391458639256,4.53259949315326,0.288117917252055,10816,10.1980390271856
1580,73,260,78,116,494,507,70,520,533,170,158,1093,1505,0.395448323066393,0.325699034850883,4.36944785246702,0.281939893792593,13456,10.770329614269
1581,96,276,79,127,675,610,83,710,642,220,123,1104,1534,0.407156181109039,0.347228461054712,4.38202663467388,0.298049490362577,16129,11.2694276695846
1582,116,306,108,166,668,636,95,703,669,206,129,1149,1644,0.455434062292909,0.360467506533932,4.69134788222914,0.307828395482177,27556,12.8840987267251
1583,106,283,83,140,591,572,54,622,602,209,143,1154,1599,0.422909698996656,0.345782916017731,4.43081679884331,0.296975937396464,19600,11.8321595661992
1584,93,276,78,149,583,545,54,613,573,188,160,1166,1599,0.424879106219777,0.345467053510005,4.36944785246702,0.296741204456193,22201,12.2065556157337
1587,113,293,86,168,806,554,81,848,583,200,130,1098,1553,0.439327731092437,0.365604872788739,4.46590811865458,0.31159746073187,28224,12.9614813968157
1588,98,260,81,156,756,546,82,816,590,177,132,1118,1576,0.422784810126582,0.357858447757676,4.40671924726425,0.305908787884484,24336,12.4899959967968
1589,99,238,64,142,736,628,75,774,661,168,159,1128,1505,0.400813835198372,0.351007328724446,4.17438726989564,0.300850483629852,20164,11.916375287813
1593,106,302,67,185,798,657,97,851,700,180,180,1023,1484,0.433710521871306,0.356452180028129,4.21950770517611,0.304872600028183,34225,13.6014705087354
1594,114,278,59,178,752,583,77,807,625,135,171,1117,1560,0.429433456252095,0.357823169123465,4.0943445622221,0.305882806463103,31684,13.3416640641263
1595,93,256,69,163,682,637,62,717,670,160,166,954,1346,0.402388369678089,0.332287637437944,4.24849524204936,0.286897492828123,26569,12.7671453348037
1596,106,256,63,159,648,594,54,682,625,174,206,1062,1453,0.408062595679537,0.338579353593825,4.15888308335967,0.291608867685152,25281,12.6095202129185
1597,108,235,60,114,622,585,73,654,615,149,200,1094,1461,0.376583361862376,0.332237542994551,4.11087386417331,0.286859891799793,12996,10.6770782520313
1598,103,229,62,105,656,591,48,690,622,168,175,1024,1384,0.364334322107835,0.328631267709745,4.14313472639153,0.284149290301253,11025,10.2469507659596
1599,87,227,78,101,550,660,96,579,694,164,179,1077,1454,0.372424450549451,0.322655309693547,4.36944785246702,0.279641314296444,10201,10.0498756211209
1600,86,201,65,99,659,604,68,702,644,187,181,1066,1419,0.357527348498003,0.329215584097109,4.18965474202643,0.284588981848101,9801,9.9498743710662
1601,92,219,53,143,660,743,50,694,782,155,183,926,1261,0.368967946460021,0.319492288117183,3.98898404656427,0.277247032394851,20449,11.9582607431014
1602,102,242,76,121,642,611,28,675,643,115,159,1075,1466,0.387278308321965,0.334815352508847,4.34380542185368,0.28879296955867,14641,11
1604,102,226,63,121,769,567,61,809,596,144,205,1059,1418,0.375838926174497,0.343373313791763,4.15888308335967,0.295183848975461,14641,11
1605,103,246,74,167,723,487,43,761,512,125,198,1102,1496,0.418604651162791,0.350405109704891,4.31748811353631,0.300404628697843,27889,12.9228479833201
1606,103,219,50,147,636,575,82,669,605,151,200,1051,1388,0.383965517241379,0.330296823892642,3.93182563272433,0.285402093192764,21609,12.1243556529821
1607,100,232,59,136,595,686,55,626,722,134,209,1057,1418,0.38562091503268,0.32798207379213,4.0943445622221,0.28366055231263,18496,11.6619037896906
1608,106,242,56,149,704,691,36,755,741,135,195,1076,1474,0.397264957264957,0.343062186589797,4.04305126783455,0.294952220705724,22201,12.2065556157337
1609,108,226,62,140,684,665,36,720,700,134,208,1045,1403,0.386457615437629,0.335880872228793,4.14313472639153,0.289590903645378,19600,11.8321595661992
1610,101,188,58,184,641,692,58,674,728,135,189,982,1291,0.39375,0.3243899440654,4.07753744390572,0.280951933839266,33856,13.5646599662505
1611,102,203,58,200,647,794,54,681,835,142,225,1046,1375,0.415268743580965,0.335375098550549,4.07753744390572,0.289212225083817,40000,14.142135623731
1613,97,223,41,173,565,865,50,594,910,135,191,1055,1388,0.397119341563786,0.325204502121902,3.73766961828337,0.281566788752881,29929,13.1529464379659
1614,83,236,42,161,481,871,47,506,916,138,168,1031,1377,0.390482734925271,0.313485004525169,3.76120011569356,0.272683913652838,25921,12.6885775404495
1615,102,226,42,203,565,860,39,594,905,136,170,978,1310,0.408346266597689,0.320217599604364,3.76120011569356,0.277796571197435,41209,14.247806848775
1616,109,194,40,240,543,785,28,543,785,124,180,987,1221,0.42203885164174,0.318869266693471,3.71357206670431,0.276774753351702,57600,15.4919333848297
1617,96,240,29,199,584,842,42,584,842,131,151,1041,1310,0.410659378202938,0.328667909421508,3.40119738166216,0.284176868461876,39601,14.1067359796659
1618,105,198,35,189,437,813,42,440,818,109,163,974,1215,0.388405292479109,0.300750683885743,3.58351893845611,0.26294154695077,35721,13.7477270848675
1619,99,208,35,162,520,976,54,520,976,107,158,1037,1280,0.380476026215937,0.314416461725244,3.58351893845611,0.273392811799168,26244,12.7279220613579
1620,77,196,31,149,489,951,35,489,951,137,166,910,1137,0.353014184397163,0.293957277567516,3.46573590279973,0.257705179743502,22201,12.2065556157337
1621,71,185,37,165,494,832,50,503,848,145,145,891,1134,0.361437210956955,0.29408928743612,3.63758615972639,0.257807194808072,27225,12.8452325786651
1622,72,166,17,100,532,1043,63,532,1043,154,144,942,1125,0.310140237324703,0.292713608360481,2.89037175789616,0.256743581335578,10000,10
1623,83,154,34,109,566,958,90,566,958,139,142,840,1028,0.308734663980956,0.28710708230077,3.55534806148941,0.25239712818371,11881,10.4403065089106
1624,80,211,44,95,569,845,120,573,850,132,159,905,1167,0.331053105310531,0.30205758674927,3.80666248977032,0.263945772262408,9025,9.74679434480896
1625,93,208,41,111,588,808,105,588,808,130,146,1021,1270,0.351949420442571,0.317283911968193,3.73766961828337,0.275571974295284,12321,10.5356537528527
1626,82,195,43,97,581,717,75,581,717,125,159,1042,1280,0.342169943820225,0.315809261231907,3.78418963391826,0.274451884124932,9409,9.8488578017961
1627,83,210,25,108,513,720,74,536,753,140,187,1003,1294,0.340028188865398,0.304498379820827,3.25809653802148,0.265818583601408,11664,10.3923048454133
1628,80,212,17,131,489,680,47,489,680,156,172,1075,1304,0.359694762400277,0.311556841046278,2.89037175789616,0.271214859870772,17161,11.4455231422596
1629,89,220,30,101,515,690,53,515,690,142,158,1100,1350,0.351295336787565,0.315677833926009,3.43398720448515,0.274351995885883,10201,10.0498756211209
1630,84,233,39,111,492,719,103,498,728,137,150,1065,1354,0.363068379035057,0.314121309310442,3.68887945411394,0.273168236433127,12321,10.5356537528527
1631,99,235,37,122,479,628,166,488,640,128,144,1130,1429,0.377057613168724,0.321148092744951,3.63758615972639,0.278501125800967,14884,11.0453610171873
1632,100,267,47,184,533,681,93,533,681,132,151,1078,1392,0.422365518411675,0.331720907448795,3.87120101090789,0.286472021221596,33856,13.5646599662505
1633,99,227,38,124,502,691,97,499,687,112,133,1091,1348,0.370784583620096,0.317727315204187,3.66356164612965,0.275908521810229,15376,11.13552872566
1635,103,239,34,189,643,739,86,643,739,138,160,1022,1295,0.40501545860529,0.332491326313227,3.55534806148941,0.287050367703263,35721,13.7477270848675
1637,79,225,37,161,590,719,69,590,719,128,158,994,1256,0.382701009397842,0.320522770310123,3.63758615972639,0.278027696309615,25921,12.6885775404495
1638,91,269,40,153,533,686,84,533,686,139,157,1073,1382,0.399352309527868,0.326745151077368,3.71357206670431,0.282728687981949,23409,12.369316876853
1639,87,275,32,130,534,673,62,534,673,142,177,1123,1430,0.388229308005427,0.329223143530276,3.49650756146648,0.284594668970462,16900,11.4017542509914
1640,98,274,31,177,624,776,156,628,781,124,173,985,1298,0.403248099516241,0.329672015463443,3.46573590279973,0.284932306906966,31329,13.3041346956501
1641,90,275,23,188,645,911,139,645,911,127,153,1026,1324,0.410585817060637,0.336135729027559,3.17805383034795,0.289781663537677,35344,13.7113092008021
1642,89,239,16,196,604,949,105,604,949,102,155,994,1249,0.398891966759003,0.324823482255727,2.83321334405622,0.281279229624414,38416,14
1643,86,274,12,149,592,941,147,596,947,135,162,1043,1337,0.382418716669534,0.326801400577431,2.56494935746154,0.282771083695743,22201,12.2065556157337
1644,74,230,23,131,505,836,138,508,841,123,184,1095,1356,0.370792335577421,0.318833338537926,3.17805383034795,0.276747511345362,17161,11.4455231422596
1646,71,249,19,147,473,861,109,473,861,133,181,1003,1271,0.372828353022933,0.307626744112633,2.99573227355399,0.26821384848274,21609,12.1243556529821
1648,88,294,24,178,629,910,39,629,910,101,166,1072,1390,0.413746402573218,0.339475506578749,3.2188758248682,0.292278124339823,31684,13.3416640641263
1650,89,315,38,137,703,957,56,791,1077,82,136,1046,1574,0.39788972089857,0.343574249132464,3.66356164612965,0.29533341299662,18769,11.7046999107196
1651,92,293,28,162,632,909,96,632,909,91,146,1138,1459,0.412842494536897,0.345564926131946,3.36729582998647,0.29681394429929,26244,12.7279220613579
1652,96,325,23,161,676,954,99,676,954,105,156,1127,1475,0.418346774193548,0.351913996376919,3.17805383034795,0.301521363450185,25921,12.6885775404495
1653,114,290,31,207,653,1025,153,653,1025,98,146,1097,1418,0.43766846361186,0.348885835474043,3.46573590279973,0.299278944640708,42849,14.3874945699382
1654,98,302,36,193,718,978,104,718,978,111,130,1037,1375,0.428377230246389,0.349350184809825,3.61091791264422,0.29962313198153,37249,13.8924439894498
1655,88,296,25,206,635,1013,100,639,1019,110,136,1024,1354,0.427939424876638,0.338944632495164,3.25809653802148,0.291881715962518,42436,14.3527000944073
1656,96,293,20,206,525,1048,163,532,1061,110,134,988,1317,0.421829414793204,0.324331848552338,3.04452243772342,0.280908067010191,42436,14.3527000944073
1657,104,316,12,224,644,1178,101,648,1185,128,118,998,1335,0.435270132517839,0.340721137942441,2.56494935746154,0.293207631848851,50176,14.9666295470958
1658,101,304,14,230,684,1042,98,684,1042,114,126,970,1288,0.433521078682369,0.342145490513443,2.70805020110221,0.294269445872491,52900,15.1657508881031
1659,101,281,20,242,670,982,84,670,982,99,148,940,1241,0.434409340659341,0.33717875154773,3.04452243772342,0.2905619851801,58564,15.556349186104
1660,95,259,16,229,637,989,84,637,989,95,151,1048,1323,0.428886251907103,0.339762076423937,2.83321334405622,0.292492043290571,52441,15.1327459504216
1661,97,327,21,210,649,1053,139,649,1053,104,145,1050,1398,0.438372288548848,0.346752821367954,3.09104245335832,0.297696377521887,44100,14.4913767461894
1685,76,268,63,67,399,514,84,425,548,193,167,1157,1586,0.366956818569722,0.31612355843258,4.15888308335967,0.274690717882252,4489,8.18535277187245
1689,104,342,79,94,564,468,62,597,496,194,131,1116,1627,0.405273765535774,0.340096005796576,4.38202663467388,0.292741257513208,8836,9.69535971483266
1690,112,311,82,132,586,475,66,633,513,160,126,1137,1652,0.422518765638032,0.344817273760392,4.4188406077966,0.296258147884319,17424,11.4891252930761
1691,107,336,78,131,630,559,50,663,588,153,127,1110,1603,0.423757090423757,0.348111609663329,4.36944785246702,0.298704805548824,17161,11.4455231422596
1692,114,331,68,126,563,579,27,600,617,149,161,1121,1620,0.415512927439533,0.340155448188939,4.23410650459726,0.29278561334578,15876,11.2249721603218
1693,99,319,55,181,681,663,40,716,697,129,149,1134,1587,0.440635866865375,0.355667535815779,4.02535169073515,0.304293979379796,32761,13.4536240470737
1694,85,320,60,149,671,663,36,720,711,218,130,1101,1589,0.421749329758713,0.349709440227704,4.11087386417331,0.299889339824194,22201,12.2065556157337
1695,73,255,54,156,530,631,62,572,681,212,179,1145,1571,0.410528086108308,0.333910612827758,4.00733318523247,0.288114938372627,24336,12.4899959967968
1696,63,264,48,122,516,655,47,561,712,205,163,1164,1604,0.391641388608022,0.331269255406766,3.89182029811063,0.28613281452631,14884,11.0453610171873
1697,56,254,64,76,555,625,62,588,662,220,161,1134,1538,0.365095628415301,0.328495151589542,4.17438726989564,0.284046836673655,5776,8.71779788708135
1698,58,298,64,101,625,598,102,671,642,212,161,1037,1501,0.3827923750644,0.333048546059256,4.17438726989564,0.287468459182533,10201,10.0498756211209
1699,56,259,66,104,645,629,69,687,670,217,127,1074,1491,0.378972685105652,0.335635821440526,4.20469261939097,0.289407449213268,10816,10.1980390271856
1702,67,252,73,89,604,619,28,635,651,210,158,1091,1489,0.371511727443931,0.330758898589657,4.30406509320417,0.285749379946481,7921,9.4339811320566
1703,58,224,48,35,463,515,46,487,542,198,130,1076,1418,0.316637478108581,0.303204025734123,3.89182029811063,0.264825867415509,1225,5.91607978309962
1704,52,183,46,27,452,489,58,475,514,170,156,1026,1321,0.291874554526016,0.290409360515995,3.85014760171006,0.254959501767211,729,5.19615242270663
1705,76,178,49,38,444,515,44,467,542,183,134,1170,1470,0.316017316017316,0.306216011129379,3.91202300542815,0.267134416204418,1444,6.16441400296898
1706,56,217,40,36,485,500,27,524,540,164,173,1108,1474,0.315403422982885,0.307711789287071,3.71357206670431,0.268278884173823,1296,6
1707,52,231,54,42,507,625,41,533,657,176,148,1058,1413,0.323031255456609,0.307541873008863,4.00733318523247,0.268148941689928,1764,6.48074069840786
1709,88,243,49,72,764,550,42,804,579,119,189,1051,1413,0.342658557775847,0.337629799565322,3.91202300542815,0.290899241483306,5184,8.48528137423857
1710,85,225,52,86,824,519,38,867,546,147,228,1037,1383,0.345685455810717,0.341688377803731,3.97029191355212,0.293928804285448,7396,9.2736184954957
1711,55,215,56,105,721,519,44,758,546,163,219,1056,1396,0.358823529411765,0.334614686119014,4.04305126783455,0.288642625562156,11025,10.2469507659596
1712,74,276,45,107,712,594,49,749,625,142,215,1025,1415,0.369666609086198,0.336430776681397,3.8286413964891,0.290002460778387,11449,10.3440804327886
1714,62,216,40,122,524,633,43,551,666,143,169,1093,1419,0.366494845360825,0.318264967599913,3.71357206670431,0.27631645350767,14884,11.0453610171873
1715,54,201,43,99,530,712,32,558,749,175,171,949,1255,0.332919254658385,0.299764015562217,3.78418963391826,0.262182721498961,9801,9.9498743710662
